class1name,class1id,class2name,class2id,is_subclass
collectablewares,21,crystal,31,0
collectablewares,21,cutsceneanchor,32,0
collectablewares,21,datavault,33,0
collectablewares,21,defencemodule,34,0
collectablewares,21,defensible,35,0
collectablewares,21,destructible,36,1
collectablewares,21,detector,37,0
collectablewares,21,dismantleprocessor,38,0
collectablewares,21,dockarea,39,0
collectablewares,21,dockingbay,40,0
collectablewares,21,drop,41,1
collectablewares,21,effectobject,42,0
collectablewares,21,engine,43,0
collectablewares,21,entity,44,0
collectablewares,21,forceemitter,45,0
collectablewares,21,fogvolume,46,0
collectablewares,21,galaxy,47,0
collectablewares,21,gate,48,0
collectablewares,21,habitation,49,0
collectablewares,21,hackerprobe,50,0
collectablewares,21,highway,51,0
collectablewares,21,highwayblocker,52,0
collectablewares,21,highwaybooster,53,0
collectablewares,21,highwayentrygate,54,0
collectablewares,21,highwayexitgate,55,0
collectablewares,21,highwayscene,56,0
collectablewares,21,highwaytrigger,57,0
collectablewares,21,holomap,58,0
collectablewares,21,influenceobject,59,0
collectablewares,21,landmarkobject,60,0
collectablewares,21,lensflare,61,0
collectablewares,21,lock,62,0
collectablewares,21,lockbox,63,0
collectablewares,21,mine,64,0
collectablewares,21,miningnode,65,0
collectablewares,21,missile,66,0
collectablewares,21,missilelauncher,67,0
collectablewares,21,missileturret,68,0
collectablewares,21,moon,69,0
collectablewares,21,navbeacon,70,0
collectablewares,21,navcontext,71,0
collectablewares,21,npc,72,0
collectablewares,21,object,73,1
collectablewares,21,pier,74,0
collectablewares,21,planet,75,0
collectablewares,21,player,76,0
collectablewares,21,positional,77,1
collectablewares,21,processingmodule,78,0
collectablewares,21,production,79,0
collectablewares,21,radar,80,0
collectablewares,21,recyclable,81,0
collectablewares,21,region,82,0
collectablewares,21,resourceprobe,83,0
collectablewares,21,room,84,0
collectablewares,21,satellite,85,0
collectablewares,21,scanner,86,0
collectablewares,21,scene,87,0
collectablewares,21,sector,88,0
collectablewares,21,shieldgenerator,89,0
collectablewares,21,ship_xs,90,0
collectablewares,21,ship_s,91,0
collectablewares,21,ship_m,92,0
collectablewares,21,ship_l,93,0
collectablewares,21,ship_xl,94,0
collectablewares,21,signalleak,95,0
collectablewares,21,spacesuit,96,0
collectablewares,21,stardust,97,0
collectablewares,21,station,98,0
collectablewares,21,storage,99,0
collectablewares,21,sun,100,0
collectablewares,21,switchable,101,0
collectablewares,21,targetpoint,102,0
collectablewares,21,textdisplay,103,0
collectablewares,21,turret,104,0
collectablewares,21,uielement,105,0
collectablewares,21,ventureplatform,106,0
collectablewares,21,weapon,107,0
collectablewares,21,welfaremodule,108,0
collectablewares,21,zone,109,0
collectablewares,21,collectable,110,1
collectablewares,21,container,111,0
collectablewares,21,controllable,112,0
collectablewares,21,explosive,113,0
collectablewares,21,launcher,114,0
collectablewares,21,module,115,0
collectablewares,21,nonplayer,116,0
collectablewares,21,ship,117,0
collectablewares,21,space,118,0
collectablewares,21,triggerobject,119,0
collectablewares,21,walkablemodule,120,0
collectablewares,21,,121,0
component,22,accessory,0,0
component,22,adsign,1,0
component,22,adsignobject,2,0
component,22,anomaly,3,0
component,22,asteroid,4,0
component,22,attachment,5,0
component,22,bomb,6,0
component,22,bomblauncher,7,0
component,22,buildstorage,8,0
component,22,buildmodule,9,0
component,22,buildprocessor,10,0
component,22,bullet,11,0
component,22,cargobay,12,0
component,22,celestialbody,13,0
component,22,checkpoint,14,0
component,22,cluster,15,0
component,22,cockpit,16,0
component,22,collectableshieldrestore,17,0
component,22,collectableammo,18,0
component,22,collectabledata,19,0
component,22,collectableblueprints,20,0
component,22,collectablewares,21,0
component,22,component,22,1
component,22,computer,23,0
component,22,connectionmodule,24,0
component,22,controlroom,25,0
component,22,countermeasure,26,0
component,22,crate,27,0
component,22,crate_l,28,0
component,22,crate_m,29,0
component,22,crate_s,30,0
component,22,crystal,31,0
component,22,cutsceneanchor,32,0
component,22,datavault,33,0
component,22,defencemodule,34,0
component,22,defensible,35,0
component,22,destructible,36,0
component,22,detector,37,0
component,22,dismantleprocessor,38,0
component,22,dockarea,39,0
component,22,dockingbay,40,0
component,22,drop,41,0
component,22,effectobject,42,0
component,22,engine,43,0
component,22,entity,44,0
component,22,forceemitter,45,0
component,22,fogvolume,46,0
component,22,galaxy,47,0
component,22,gate,48,0
component,22,habitation,49,0
component,22,hackerprobe,50,0
component,22,highway,51,0
component,22,highwayblocker,52,0
component,22,highwaybooster,53,0
component,22,highwayentrygate,54,0
component,22,highwayexitgate,55,0
component,22,highwayscene,56,0
component,22,highwaytrigger,57,0
component,22,holomap,58,0
component,22,influenceobject,59,0
component,22,landmarkobject,60,0
component,22,lensflare,61,0
component,22,lock,62,0
component,22,lockbox,63,0
component,22,mine,64,0
component,22,miningnode,65,0
component,22,missile,66,0
component,22,missilelauncher,67,0
component,22,missileturret,68,0
component,22,moon,69,0
component,22,navbeacon,70,0
component,22,navcontext,71,0
component,22,npc,72,0
component,22,object,73,0
component,22,pier,74,0
component,22,planet,75,0
component,22,player,76,0
component,22,positional,77,0
component,22,processingmodule,78,0
component,22,production,79,0
component,22,radar,80,0
component,22,recyclable,81,0
component,22,region,82,0
component,22,resourceprobe,83,0
component,22,room,84,0
component,22,satellite,85,0
component,22,scanner,86,0
component,22,scene,87,0
component,22,sector,88,0
component,22,shieldgenerator,89,0
component,22,ship_xs,90,0
component,22,ship_s,91,0
component,22,ship_m,92,0
component,22,ship_l,93,0
component,22,ship_xl,94,0
component,22,signalleak,95,0
component,22,spacesuit,96,0
component,22,stardust,97,0
component,22,station,98,0
component,22,storage,99,0
component,22,sun,100,0
component,22,switchable,101,0
component,22,targetpoint,102,0
component,22,textdisplay,103,0
component,22,turret,104,0
component,22,uielement,105,0
component,22,ventureplatform,106,0
component,22,weapon,107,0
component,22,welfaremodule,108,0
component,22,zone,109,0
component,22,collectable,110,0
component,22,container,111,0
component,22,controllable,112,0
component,22,explosive,113,0
component,22,launcher,114,0
component,22,module,115,0
component,22,nonplayer,116,0
component,22,ship,117,0
component,22,space,118,0
component,22,triggerobject,119,0
component,22,walkablemodule,120,0
component,22,,121,0
computer,23,accessory,0,0
computer,23,adsign,1,0
computer,23,adsignobject,2,0
computer,23,anomaly,3,0
computer,23,asteroid,4,0
computer,23,attachment,5,0
computer,23,bomb,6,0
computer,23,bomblauncher,7,0
computer,23,buildstorage,8,0
computer,23,buildmodule,9,0
computer,23,buildprocessor,10,0
computer,23,bullet,11,0
computer,23,cargobay,12,0
computer,23,celestialbody,13,0
computer,23,checkpoint,14,0
computer,23,cluster,15,0
computer,23,cockpit,16,0
computer,23,collectableshieldrestore,17,0
computer,23,collectableammo,18,0
computer,23,collectabledata,19,0
computer,23,collectableblueprints,20,0
computer,23,collectablewares,21,0
computer,23,component,22,1
computer,23,computer,23,1
computer,23,connectionmodule,24,0
computer,23,controlroom,25,0
computer,23,countermeasure,26,0
computer,23,crate,27,0
computer,23,crate_l,28,0
computer,23,crate_m,29,0
computer,23,crate_s,30,0
computer,23,crystal,31,0
computer,23,cutsceneanchor,32,0
computer,23,datavault,33,0
computer,23,defencemodule,34,0
computer,23,defensible,35,0
computer,23,destructible,36,0
computer,23,detector,37,0
computer,23,dismantleprocessor,38,0
computer,23,dockarea,39,0
computer,23,dockingbay,40,0
computer,23,drop,41,0
computer,23,effectobject,42,0
computer,23,engine,43,0
computer,23,entity,44,1
computer,23,forceemitter,45,0
computer,23,fogvolume,46,0
computer,23,galaxy,47,0
computer,23,gate,48,0
computer,23,habitation,49,0
computer,23,hackerprobe,50,0
computer,23,highway,51,0
computer,23,highwayblocker,52,0
computer,23,highwaybooster,53,0
computer,23,highwayentrygate,54,0
computer,23,highwayexitgate,55,0
computer,23,highwayscene,56,0
computer,23,highwaytrigger,57,0
computer,23,holomap,58,0
computer,23,influenceobject,59,0
computer,23,landmarkobject,60,0
computer,23,lensflare,61,0
computer,23,lock,62,0
computer,23,lockbox,63,0
computer,23,mine,64,0
computer,23,miningnode,65,0
computer,23,missile,66,0
computer,23,missilelauncher,67,0
computer,23,missileturret,68,0
computer,23,moon,69,0
computer,23,navbeacon,70,0
computer,23,navcontext,71,0
computer,23,npc,72,0
computer,23,object,73,0
computer,23,pier,74,0
computer,23,planet,75,0
computer,23,player,76,0
computer,23,positional,77,1
computer,23,processingmodule,78,0
computer,23,production,79,0
computer,23,radar,80,0
computer,23,recyclable,81,0
computer,23,region,82,0
computer,23,resourceprobe,83,0
computer,23,room,84,0
computer,23,satellite,85,0
computer,23,scanner,86,0
computer,23,scene,87,0
computer,23,sector,88,0
computer,23,shieldgenerator,89,0
computer,23,ship_xs,90,0
computer,23,ship_s,91,0
computer,23,ship_m,92,0
computer,23,ship_l,93,0
computer,23,ship_xl,94,0
computer,23,signalleak,95,0
computer,23,spacesuit,96,0
computer,23,stardust,97,0
computer,23,station,98,0
computer,23,storage,99,0
computer,23,sun,100,0
computer,23,switchable,101,0
computer,23,targetpoint,102,0
computer,23,textdisplay,103,0
computer,23,turret,104,0
computer,23,uielement,105,0
computer,23,ventureplatform,106,0
computer,23,weapon,107,0
computer,23,welfaremodule,108,0
computer,23,zone,109,0
computer,23,collectable,110,0
computer,23,container,111,0
computer,23,controllable,112,0
computer,23,explosive,113,0
computer,23,launcher,114,0
computer,23,module,115,0
computer,23,nonplayer,116,1
computer,23,ship,117,0
computer,23,space,118,0
computer,23,triggerobject,119,0
computer,23,walkablemodule,120,0
computer,23,,121,0
connectionmodule,24,accessory,0,0
connectionmodule,24,adsign,1,0
connectionmodule,24,adsignobject,2,0
connectionmodule,24,anomaly,3,0
connectionmodule,24,asteroid,4,0
connectionmodule,24,attachment,5,0
connectionmodule,24,bomb,6,0
connectionmodule,24,bomblauncher,7,0
connectionmodule,24,buildstorage,8,0
connectionmodule,24,buildmodule,9,0
connectionmodule,24,buildprocessor,10,0
connectionmodule,24,bullet,11,0
connectionmodule,24,cargobay,12,0
connectionmodule,24,celestialbody,13,0
connectionmodule,24,checkpoint,14,0
connectionmodule,24,cluster,15,0
connectionmodule,24,cockpit,16,0
connectionmodule,24,collectableshieldrestore,17,0
connectionmodule,24,collectableammo,18,0
connectionmodule,24,collectabledata,19,0
connectionmodule,24,collectableblueprints,20,0
connectionmodule,24,collectablewares,21,0
connectionmodule,24,component,22,1
connectionmodule,24,computer,23,0
connectionmodule,24,connectionmodule,24,1
connectionmodule,24,controlroom,25,0
connectionmodule,24,countermeasure,26,0
connectionmodule,24,crate,27,0
connectionmodule,24,crate_l,28,0
connectionmodule,24,crate_m,29,0
connectionmodule,24,crate_s,30,0
connectionmodule,24,crystal,31,0
connectionmodule,24,cutsceneanchor,32,0
connectionmodule,24,datavault,33,0
connectionmodule,24,defencemodule,34,0
connectionmodule,24,defensible,35,0
connectionmodule,24,destructible,36,1
connectionmodule,24,detector,37,0
connectionmodule,24,dismantleprocessor,38,0
connectionmodule,24,dockarea,39,0
connectionmodule,24,dockingbay,40,0
connectionmodule,24,drop,41,0
connectionmodule,24,effectobject,42,0
connectionmodule,24,engine,43,0
connectionmodule,24,entity,44,0
connectionmodule,24,forceemitter,45,0
connectionmodule,24,fogvolume,46,0
connectionmodule,24,galaxy,47,0
connectionmodule,24,gate,48,0
connectionmodule,24,habitation,49,0
connectionmodule,24,hackerprobe,50,0
connectionmodule,24,highway,51,0
connectionmodule,24,highwayblocker,52,0
connectionmodule,24,highwaybooster,53,0
connectionmodule,24,highwayentrygate,54,0
connectionmodule,24,highwayexitgate,55,0
connectionmodule,24,highwayscene,56,0
connectionmodule,24,highwaytrigger,57,0
connectionmodule,24,holomap,58,0
connectionmodule,24,influenceobject,59,0
connectionmodule,24,landmarkobject,60,0
connectionmodule,24,lensflare,61,0
connectionmodule,24,lock,62,0
connectionmodule,24,lockbox,63,0
connectionmodule,24,mine,64,0
connectionmodule,24,miningnode,65,0
connectionmodule,24,missile,66,0
connectionmodule,24,missilelauncher,67,0
connectionmodule,24,missileturret,68,0
connectionmodule,24,moon,69,0
connectionmodule,24,navbeacon,70,0
connectionmodule,24,navcontext,71,0
connectionmodule,24,npc,72,0
connectionmodule,24,object,73,0
connectionmodule,24,pier,74,0
connectionmodule,24,planet,75,0
connectionmodule,24,player,76,0
connectionmodule,24,positional,77,1
connectionmodule,24,processingmodule,78,0
connectionmodule,24,production,79,0
connectionmodule,24,radar,80,0
connectionmodule,24,recyclable,81,0
connectionmodule,24,region,82,0
connectionmodule,24,resourceprobe,83,0
connectionmodule,24,room,84,0
connectionmodule,24,satellite,85,0
connectionmodule,24,scanner,86,0
connectionmodule,24,scene,87,0
connectionmodule,24,sector,88,0
connectionmodule,24,shieldgenerator,89,0
connectionmodule,24,ship_xs,90,0
connectionmodule,24,ship_s,91,0
connectionmodule,24,ship_m,92,0
connectionmodule,24,ship_l,93,0
connectionmodule,24,ship_xl,94,0
connectionmodule,24,signalleak,95,0
connectionmodule,24,spacesuit,96,0
connectionmodule,24,stardust,97,0
connectionmodule,24,station,98,0
connectionmodule,24,storage,99,0
connectionmodule,24,sun,100,0
connectionmodule,24,switchable,101,0
connectionmodule,24,targetpoint,102,0
connectionmodule,24,textdisplay,103,0
connectionmodule,24,turret,104,0
connectionmodule,24,uielement,105,0
connectionmodule,24,ventureplatform,106,0
connectionmodule,24,weapon,107,0
connectionmodule,24,welfaremodule,108,0
connectionmodule,24,zone,109,0
connectionmodule,24,collectable,110,0
connectionmodule,24,container,111,0
connectionmodule,24,controllable,112,0
connectionmodule,24,explosive,113,0
connectionmodule,24,launcher,114,0
connectionmodule,24,module,115,1
connectionmodule,24,nonplayer,116,0
connectionmodule,24,ship,117,0
connectionmodule,24,space,118,0
connectionmodule,24,triggerobject,119,0
connectionmodule,24,walkablemodule,120,0
connectionmodule,24,,121,0
controlroom,25,accessory,0,0
controlroom,25,adsign,1,0
controlroom,25,adsignobject,2,0
controlroom,25,anomaly,3,0
controlroom,25,asteroid,4,0
controlroom,25,attachment,5,0
controlroom,25,bomb,6,0
controlroom,25,bomblauncher,7,0
controlroom,25,buildstorage,8,0
controlroom,25,buildmodule,9,0
controlroom,25,buildprocessor,10,0
controlroom,25,bullet,11,0
controlroom,25,cargobay,12,0
controlroom,25,celestialbody,13,0
controlroom,25,checkpoint,14,0
controlroom,25,cluster,15,0
controlroom,25,cockpit,16,0
controlroom,25,collectableshieldrestore,17,0
controlroom,25,collectableammo,18,0
controlroom,25,collectabledata,19,0
controlroom,25,collectableblueprints,20,0
controlroom,25,collectablewares,21,0
controlroom,25,component,22,1
controlroom,25,computer,23,0
controlroom,25,connectionmodule,24,0
controlroom,25,controlroom,25,1
controlroom,25,countermeasure,26,0
controlroom,25,crate,27,0
controlroom,25,crate_l,28,0
controlroom,25,crate_m,29,0
controlroom,25,crate_s,30,0
controlroom,25,crystal,31,0
controlroom,25,cutsceneanchor,32,0
controlroom,25,datavault,33,0
controlroom,25,defencemodule,34,0
controlroom,25,defensible,35,0
controlroom,25,destructible,36,0
controlroom,25,detector,37,0
controlroom,25,dismantleprocessor,38,0
controlroom,25,dockarea,39,0
controlroom,25,dockingbay,40,0
controlroom,25,drop,41,0
controlroom,25,effectobject,42,0
controlroom,25,engine,43,0
controlroom,25,entity,44,0
controlroom,25,forceemitter,45,0
controlroom,25,fogvolume,46,0
controlroom,25,galaxy,47,0
controlroom,25,gate,48,0
controlroom,25,habitation,49,0
controlroom,25,hackerprobe,50,0
controlroom,25,highway,51,0
controlroom,25,highwayblocker,52,0
controlroom,25,highwaybooster,53,0
controlroom,25,highwayentrygate,54,0
controlroom,25,highwayexitgate,55,0
controlroom,25,highwayscene,56,0
controlroom,25,highwaytrigger,57,0
controlroom,25,holomap,58,0
controlroom,25,influenceobject,59,0
controlroom,25,landmarkobject,60,0
controlroom,25,lensflare,61,0
controlroom,25,lock,62,0
controlroom,25,lockbox,63,0
controlroom,25,mine,64,0
controlroom,25,miningnode,65,0
controlroom,25,missile,66,0
controlroom,25,missilelauncher,67,0
controlroom,25,missileturret,68,0
controlroom,25,moon,69,0
controlroom,25,navbeacon,70,0
controlroom,25,navcontext,71,0
controlroom,25,npc,72,0
controlroom,25,object,73,0
controlroom,25,pier,74,0
controlroom,25,planet,75,0
controlroom,25,player,76,0
controlroom,25,positional,77,1
controlroom,25,processingmodule,78,0
controlroom,25,production,79,0
controlroom,25,radar,80,0
controlroom,25,recyclable,81,0
controlroom,25,region,82,0
controlroom,25,resourceprobe,83,0
controlroom,25,room,84,1
controlroom,25,satellite,85,0
controlroom,25,scanner,86,0
controlroom,25,scene,87,1
controlroom,25,sector,88,0
controlroom,25,shieldgenerator,89,0
controlroom,25,ship_xs,90,0
controlroom,25,ship_s,91,0
controlroom,25,ship_m,92,0
controlroom,25,ship_l,93,0
controlroom,25,ship_xl,94,0
controlroom,25,signalleak,95,0
controlroom,25,spacesuit,96,0
controlroom,25,stardust,97,0
controlroom,25,station,98,0
controlroom,25,storage,99,0
controlroom,25,sun,100,0
controlroom,25,switchable,101,0
controlroom,25,targetpoint,102,0
controlroom,25,textdisplay,103,0
controlroom,25,turret,104,0
controlroom,25,uielement,105,0
controlroom,25,ventureplatform,106,0
controlroom,25,weapon,107,0
controlroom,25,welfaremodule,108,0
controlroom,25,zone,109,0
controlroom,25,collectable,110,0
controlroom,25,container,111,0
controlroom,25,controllable,112,0
controlroom,25,explosive,113,0
controlroom,25,launcher,114,0
controlroom,25,module,115,0
controlroom,25,nonplayer,116,0
controlroom,25,ship,117,0
controlroom,25,space,118,0
controlroom,25,triggerobject,119,0
controlroom,25,walkablemodule,120,0
controlroom,25,,121,0
countermeasure,26,accessory,0,0
countermeasure,26,adsign,1,0
countermeasure,26,adsignobject,2,0
countermeasure,26,anomaly,3,0
countermeasure,26,asteroid,4,0
countermeasure,26,attachment,5,0
countermeasure,26,bomb,6,0
countermeasure,26,bomblauncher,7,0
countermeasure,26,buildstorage,8,0
countermeasure,26,buildmodule,9,0
countermeasure,26,buildprocessor,10,0
countermeasure,26,bullet,11,0
countermeasure,26,cargobay,12,0
countermeasure,26,celestialbody,13,0
countermeasure,26,checkpoint,14,0
countermeasure,26,cluster,15,0
countermeasure,26,cockpit,16,0
countermeasure,26,collectableshieldrestore,17,0
countermeasure,26,collectableammo,18,0
countermeasure,26,collectabledata,19,0
countermeasure,26,collectableblueprints,20,0
countermeasure,26,collectablewares,21,0
countermeasure,26,component,22,1
countermeasure,26,computer,23,0
countermeasure,26,connectionmodule,24,0
countermeasure,26,controlroom,25,0
countermeasure,26,countermeasure,26,1
countermeasure,26,crate,27,0
countermeasure,26,crate_l,28,0
countermeasure,26,crate_m,29,0
countermeasure,26,crate_s,30,0
countermeasure,26,crystal,31,0
countermeasure,26,cutsceneanchor,32,0
countermeasure,26,datavault,33,0
countermeasure,26,defencemodule,34,0
countermeasure,26,defensible,35,0
countermeasure,26,destructible,36,0
countermeasure,26,detector,37,0
countermeasure,26,dismantleprocessor,38,0
countermeasure,26,dockarea,39,0
countermeasure,26,dockingbay,40,0
countermeasure,26,drop,41,0
countermeasure,26,effectobject,42,0
countermeasure,26,engine,43,0
countermeasure,26,entity,44,0
countermeasure,26,forceemitter,45,0
countermeasure,26,fogvolume,46,0
countermeasure,26,galaxy,47,0
countermeasure,26,gate,48,0
countermeasure,26,habitation,49,0
countermeasure,26,hackerprobe,50,0
countermeasure,26,highway,51,0
countermeasure,26,highwayblocker,52,0
countermeasure,26,highwaybooster,53,0
countermeasure,26,highwayentrygate,54,0
countermeasure,26,highwayexitgate,55,0
countermeasure,26,highwayscene,56,0
countermeasure,26,highwaytrigger,57,0
countermeasure,26,holomap,58,0
countermeasure,26,influenceobject,59,0
countermeasure,26,landmarkobject,60,0
countermeasure,26,lensflare,61,0
countermeasure,26,lock,62,0
countermeasure,26,lockbox,63,0
countermeasure,26,mine,64,0
countermeasure,26,miningnode,65,0
countermeasure,26,missile,66,0
countermeasure,26,missilelauncher,67,0
countermeasure,26,missileturret,68,0
countermeasure,26,moon,69,0
countermeasure,26,navbeacon,70,0
countermeasure,26,navcontext,71,0
countermeasure,26,npc,72,0
countermeasure,26,object,73,0
countermeasure,26,pier,74,0
countermeasure,26,planet,75,0
countermeasure,26,player,76,0
countermeasure,26,positional,77,1
countermeasure,26,processingmodule,78,0
countermeasure,26,production,79,0
countermeasure,26,radar,80,0
countermeasure,26,recyclable,81,0
countermeasure,26,region,82,0
countermeasure,26,resourceprobe,83,0
countermeasure,26,room,84,0
countermeasure,26,satellite,85,0
countermeasure,26,scanner,86,0
countermeasure,26,scene,87,0
countermeasure,26,sector,88,0
countermeasure,26,shieldgenerator,89,0
countermeasure,26,ship_xs,90,0
countermeasure,26,ship_s,91,0
countermeasure,26,ship_m,92,0
countermeasure,26,ship_l,93,0
countermeasure,26,ship_xl,94,0
countermeasure,26,signalleak,95,0
countermeasure,26,spacesuit,96,0
countermeasure,26,stardust,97,0
countermeasure,26,station,98,0
countermeasure,26,storage,99,0
countermeasure,26,sun,100,0
countermeasure,26,switchable,101,0
countermeasure,26,targetpoint,102,0
countermeasure,26,textdisplay,103,0
countermeasure,26,turret,104,0
countermeasure,26,uielement,105,0
countermeasure,26,ventureplatform,106,0
countermeasure,26,weapon,107,0
countermeasure,26,welfaremodule,108,0
countermeasure,26,zone,109,0
countermeasure,26,collectable,110,0
countermeasure,26,container,111,0
countermeasure,26,controllable,112,0
countermeasure,26,explosive,113,0
countermeasure,26,launcher,114,0
countermeasure,26,module,115,0
countermeasure,26,nonplayer,116,0
countermeasure,26,ship,117,0
countermeasure,26,space,118,0
countermeasure,26,triggerobject,119,0
countermeasure,26,walkablemodule,120,0
countermeasure,26,,121,0
crate,27,accessory,0,0
crate,27,adsign,1,0
crate,27,adsignobject,2,0
crate,27,anomaly,3,0
crate,27,asteroid,4,0
crate,27,attachment,5,0
crate,27,bomb,6,0
crate,27,bomblauncher,7,0
crate,27,buildstorage,8,0
crate,27,buildmodule,9,0
crate,27,buildprocessor,10,0
crate,27,bullet,11,0
crate,27,cargobay,12,0
crate,27,celestialbody,13,0
crate,27,checkpoint,14,0
crate,27,cluster,15,0
crate,27,cockpit,16,0
crate,27,collectableshieldrestore,17,0
crate,27,collectableammo,18,0
crate,27,collectabledata,19,0
crate,27,collectableblueprints,20,0
crate,27,collectablewares,21,0
crate,27,component,22,1
crate,27,computer,23,0
crate,27,connectionmodule,24,0
crate,27,controlroom,25,0
crate,27,countermeasure,26,0
crate,27,crate,27,1
crate,27,crate_l,28,0
crate,27,crate_m,29,0
crate,27,crate_s,30,0
crate,27,crystal,31,0
crate,27,cutsceneanchor,32,0
crate,27,datavault,33,0
crate,27,defencemodule,34,0
crate,27,defensible,35,0
crate,27,destructible,36,0
crate,27,detector,37,0
crate,27,dismantleprocessor,38,0
crate,27,dockarea,39,0
crate,27,dockingbay,40,0
crate,27,drop,41,0
crate,27,effectobject,42,0
crate,27,engine,43,0
crate,27,entity,44,0
crate,27,forceemitter,45,0
crate,27,fogvolume,46,0
crate,27,galaxy,47,0
crate,27,gate,48,0
crate,27,habitation,49,0
crate,27,hackerprobe,50,0
crate,27,highway,51,0
crate,27,highwayblocker,52,0
crate,27,highwaybooster,53,0
crate,27,highwayentrygate,54,0
crate,27,highwayexitgate,55,0
crate,27,highwayscene,56,0
crate,27,highwaytrigger,57,0
crate,27,holomap,58,0
crate,27,influenceobject,59,0
crate,27,landmarkobject,60,0
crate,27,lensflare,61,0
crate,27,lock,62,0
crate,27,lockbox,63,0
crate,27,mine,64,0
crate,27,miningnode,65,0
crate,27,missile,66,0
crate,27,missilelauncher,67,0
crate,27,missileturret,68,0
crate,27,moon,69,0
crate,27,navbeacon,70,0
crate,27,navcontext,71,0
crate,27,npc,72,0
crate,27,object,73,0
crate,27,pier,74,0
crate,27,planet,75,0
crate,27,player,76,0
crate,27,positional,77,1
crate,27,processingmodule,78,0
crate,27,production,79,0
crate,27,radar,80,0
crate,27,recyclable,81,0
crate,27,region,82,0
crate,27,resourceprobe,83,0
crate,27,room,84,0
crate,27,satellite,85,0
crate,27,scanner,86,0
crate,27,scene,87,0
crate,27,sector,88,0
crate,27,shieldgenerator,89,0
crate,27,ship_xs,90,0
crate,27,ship_s,91,0
crate,27,ship_m,92,0
crate,27,ship_l,93,0
crate,27,ship_xl,94,0
crate,27,signalleak,95,0
crate,27,spacesuit,96,0
crate,27,stardust,97,0
crate,27,station,98,0
crate,27,storage,99,0
crate,27,sun,100,0
crate,27,switchable,101,0
crate,27,targetpoint,102,0
crate,27,textdisplay,103,0
crate,27,turret,104,0
crate,27,uielement,105,0
crate,27,ventureplatform,106,0
crate,27,weapon,107,0
crate,27,welfaremodule,108,0
crate,27,zone,109,0
crate,27,collectable,110,0
crate,27,container,111,0
crate,27,controllable,112,0
crate,27,explosive,113,0
crate,27,launcher,114,0
crate,27,module,115,0
crate,27,nonplayer,116,0
crate,27,ship,117,0
crate,27,space,118,0
crate,27,triggerobject,119,0
crate,27,walkablemodule,120,0
crate,27,,121,0
crate_l,28,accessory,0,0
crate_l,28,adsign,1,0
crate_l,28,adsignobject,2,0
crate_l,28,anomaly,3,0
crate_l,28,asteroid,4,0
crate_l,28,attachment,5,0
crate_l,28,bomb,6,0
crate_l,28,bomblauncher,7,0
crate_l,28,buildstorage,8,0
crate_l,28,buildmodule,9,0
crate_l,28,buildprocessor,10,0
crate_l,28,bullet,11,0
crate_l,28,cargobay,12,0
crate_l,28,celestialbody,13,0
crate_l,28,checkpoint,14,0
crate_l,28,cluster,15,0
crate_l,28,cockpit,16,0
crate_l,28,collectableshieldrestore,17,0
crate_l,28,collectableammo,18,0
crate_l,28,collectabledata,19,0
crate_l,28,collectableblueprints,20,0
crate_l,28,collectablewares,21,0
crate_l,28,component,22,1
crate_l,28,computer,23,0
crate_l,28,connectionmodule,24,0
crate_l,28,controlroom,25,0
crate_l,28,countermeasure,26,0
crate_l,28,crate,27,1
crate_l,28,crate_l,28,1
crate_l,28,crate_m,29,0
crate_l,28,crate_s,30,0
crate_l,28,crystal,31,0
crate_l,28,cutsceneanchor,32,0
crate_l,28,datavault,33,0
crate_l,28,defencemodule,34,0
crate_l,28,defensible,35,0
crate_l,28,destructible,36,0
crate_l,28,detector,37,0
crate_l,28,dismantleprocessor,38,0
crate_l,28,dockarea,39,0
crate_l,28,dockingbay,40,0
crate_l,28,drop,41,0
crate_l,28,effectobject,42,0
crate_l,28,engine,43,0
crate_l,28,entity,44,0
crate_l,28,forceemitter,45,0
crate_l,28,fogvolume,46,0
crate_l,28,galaxy,47,0
crate_l,28,gate,48,0
crate_l,28,habitation,49,0
crate_l,28,hackerprobe,50,0
crate_l,28,highway,51,0
crate_l,28,highwayblocker,52,0
crate_l,28,highwaybooster,53,0
crate_l,28,highwayentrygate,54,0
crate_l,28,highwayexitgate,55,0
crate_l,28,highwayscene,56,0
crate_l,28,highwaytrigger,57,0
crate_l,28,holomap,58,0
crate_l,28,influenceobject,59,0
crate_l,28,landmarkobject,60,0
crate_l,28,lensflare,61,0
crate_l,28,lock,62,0
crate_l,28,lockbox,63,0
crate_l,28,mine,64,0
crate_l,28,miningnode,65,0
crate_l,28,missile,66,0
crate_l,28,missilelauncher,67,0
crate_l,28,missileturret,68,0
crate_l,28,moon,69,0
crate_l,28,navbeacon,70,0
crate_l,28,navcontext,71,0
crate_l,28,npc,72,0
crate_l,28,object,73,0
crate_l,28,pier,74,0
crate_l,28,planet,75,0
crate_l,28,player,76,0
crate_l,28,positional,77,1
crate_l,28,processingmodule,78,0
crate_l,28,production,79,0
crate_l,28,radar,80,0
crate_l,28,recyclable,81,0
crate_l,28,region,82,0
crate_l,28,resourceprobe,83,0
crate_l,28,room,84,0
crate_l,28,satellite,85,0
crate_l,28,scanner,86,0
crate_l,28,scene,87,0
